url,api_information_source_name,created_at,updated,list_source,certified_api_developer_name,capability_fhir_version,format,http_response,http_response_time_second,smart_http_response,errors,cap_stat_exists,kind,requested_fhir_version,is_chpl
              application/fhir+xml,"","","","","","","","","","","","","","",""
              application/fhir+json,"","","","","","","","","","","","","","",""
"            """,200,0.1518,404,"",true*,requirements,None,"","","","","","","",""
https://fhir.insynchcs.com/insync/abm-200/,"",24/5/2025 9:49,9/6/2025 5:56,https://resources.insynchcs.com/docrepos/InSyncDocs/insync-fhir-org-list.json,"Qualifacts Systems, LLC",4.0.1," application/fhir+xml, xml, application/fhir+json, json, application/x-turtle, ttl, html/json, html/xml, html/turtle ",200,0.1903,200,"",TRUE,instance,None,true
https://api.platform.athenahealth.com/31687/brand/1/csg/1/fhir/r4/,Ascent Cardiology,24/5/2025 7:27,9/6/2025 1:24,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.1475,200,"",TRUE,instance,None,true
https://api.platform.athenahealth.com/1588/brand/1/csg/26/fhir/r4/,"",24/5/2025 8:56,9/6/2025 3:18,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.1642,200,"",TRUE,instance,None,true
https://fhirendpoint.curemd.net/CMZKF/,"",23/5/2025 22:08,9/6/2025 0:43,https://fhirendpoint.curemd.net/fhir/DEFAULT/Bundle/ServiceBaseURLs,"CureMD.com, Inc.",No Cap Stat,NA,401,0.0176,401,"",FALSE,NA,None,true
https://api.platform.athenahealth.com/2726/brand/1/csg/21/fhir/r4/,MILLENNIUM GYNECOLOGY PLLC,24/5/2025 11:07,9/6/2025 6:24,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.0948,200,"",TRUE,instance,None,true
https://fhir-usa.unify.chbase.com/org/dese-95d54c95/,"Desert View Hospital Alliance, LLC",24/5/2025 11:13,9/6/2025 4:51,https://fhir-usa.unify.chbase.com/.well-known/endpoint,"TruBridge, Inc.",4.0.1,"application/fhir+json,application/fhir+xml",200,0.2428,200,"",true*,capability,None,true
https://fhir.fhirpoint.open.allscripts.com/fhirroute/open/10021407/,"Allergy, Asthma, Sinus Center",11/5/2025 3:41,9/6/2025 3:12,https://open.platform.veradigm.com/fhirendpoints/download/R4?endpointFilter=Patient,Veradigm,4.0.1,"json,xml",200,0.4637,200,"",TRUE,instance,None,true
https://api.patientfusion.com/fhir/r4/v1/76b091cd-3a4f-4336-b790-fef3965fa922/,"Syed Gilani. MD, PA.",11/5/2025 0:31,9/6/2025 3:46,https://www.practicefusion.com/assets/static_files/ServiceBaseURLs.json,Practice Fusion,4.0.1,json,200,0.0732,200,"",true*,capability,None,true
https://fhirendpoint.curemd.net/CM1AD/,ARAPAHOE COUNTY PUBLIC HEALTH,24/5/2025 1:16,9/6/2025 1:20,https://fhirendpoint.curemd.net/fhir/DEFAULT/Bundle/ServiceBaseURLs,"CureMD.com, Inc.",No Cap Stat,NA,401,0.0148,401,"",FALSE,NA,None,true
https://app.meldrx.com/api/fhir/paydc_5236/,"",11/5/2025 4:24,9/6/2025 2:50,https://app.meldrx.com/api/Directories/fhir/endpoints,Darena Solutions LLC,4.0.1,"json,xml",200,0.0175,200,"",true*,capability,None,true
https://providerapi.advancedmd.com/v1/r4/45546/,"",24/5/2025 14:16,9/6/2025 5:23,https://providerapi.advancedmd.com/v1/r4/endpoints,AdvancedMD,4.0.1,"
","","","","","","","",""
              application/fhir+xml,"","","","","","","","","","","","","","",""
              application/fhir+json,"","","","","","","","","","","","","","",""
"            """,200,0.1383,404,"",true*,requirements,None,"","","","","","","",""
https://api.qualifacts.org/api/fhir/co-adams-wa/r4/,Adams County Integrated Health Services,24/5/2025 11:10,9/6/2025 5:34,https://api.qualifacts.org/api/fhir/r4/endpoints,"Qualifacts Systems, LLC",4.0.1,"application/fhir+xml,xml,application/fhir+json,json",200,0.0343,401,"",TRUE,instance,None,true
https://fhir.insynchcs.com/insync/aes-200/,"",24/5/2025 11:26,8/6/2025 23:51,https://resources.insynchcs.com/docrepos/InSyncDocs/insync-fhir-org-list.json,"Qualifacts Systems, LLC",4.0.1," application/fhir+xml, xml, application/fhir+json, json, application/x-turtle, ttl, html/json, html/xml, html/turtle ",200,0.2013,200,"",TRUE,instance,None,true
https://connect.pointclickcare.com/fhir/R4/1e206f58-b973-46aa-acd2-0ab7b4fd5c67/,"",24/5/2025 14:37,9/6/2025 4:00,https://fhir.pointclickcare.com/R4endpoints.json,PointClickCare Technologies Inc.,4.0.1," application/fhir+xml, xml, application/fhir+json, json, application/x-turtle, ttl, html/json, html/xml, html/turtle ",200,0.1159,200,"",TRUE,instance,None,true
https://connect.pointclickcare.com/fhir/R4/6c959166-7b42-4208-a6cc-dc14ba0f469c/,"",24/5/2025 11:25,9/6/2025 7:27,https://fhir.pointclickcare.com/R4endpoints.json,PointClickCare Technologies Inc.,4.0.1," application/fhir+xml, xml, application/fhir+json, json, application/x-turtle, ttl, html/json, html/xml, html/turtle ",200,0.0902,200,"",TRUE,instance,None,true
https://providerapi.advancedmd.com/v1/r4/30589/,"",24/5/2025 6:30,9/6/2025 4:51,https://providerapi.advancedmd.com/v1/r4/endpoints,AdvancedMD,4.0.1,"
","","","","","","","",""
              application/fhir+xml,"","","","","","","","","","","","","","",""
              application/fhir+json,"","","","","","","","","","","","","","",""
"            """,200,0.1482,404,"",true*,requirements,None,"","","","","","","",""
https://api.patientfusion.com/fhir/r4/v1/65bcb64d-3de4-4a5c-b2aa-7668002f4d55/,Simpkins Medical Inc.,11/5/2025 5:53,9/6/2025 5:17,https://www.practicefusion.com/assets/static_files/ServiceBaseURLs.json,Practice Fusion,4.0.1,json,200,0.3831,200,"",true*,capability,None,true
https://api.platform.athenahealth.com/32192/brand/1/csg/1/fhir/r4/,Invested Health Center Inc,24/5/2025 12:47,9/6/2025 0:49,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.1543,200,"",TRUE,instance,None,true
https://fhir-myrecord.cerner.com/r4/88f6f0ad-680b-460f-ba7c-9dd496dece04/,Phillips County Hospital,11/5/2025 2:16,9/6/2025 8:31,https://raw.githubusercontent.com/oracle-samples/ignite-endpoints/refs/heads/main/oracle_health_fhir_endpoints/millennium_patient_r4_endpoints.json,Cerner Corporation,4.0.1,"json,application/fhir+json",200,0.3492,200,"",TRUE,instance,None,true
https://api.platform.athenahealth.com/1814/brand/5/csg/73/fhir/r4/,"",24/5/2025 7:15,9/6/2025 6:59,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.1546,200,"",TRUE,instance,None,true
https://api.patientfusion.com/fhir/r4/v1/0945a5b8-9fa4-4149-9999-bfa4e262761b/,PATHWAY HEALTHCARE SOLUTIONS,11/5/2025 6:03,8/6/2025 23:36,https://www.practicefusion.com/assets/static_files/ServiceBaseURLs.json,Practice Fusion,4.0.1,json,200,0.1299,200,"",true*,capability,None,true
https://api.practicefusion.com/fhir/r4/v1/474773a9-11c0-45b5-8d6a-6ec8a6010d41/,Kavitha Gudur Practice,11/5/2025 5:05,9/6/2025 4:25,https://www.practicefusion.com/assets/static_files/ServiceBaseURLs.json,Practice Fusion,4.0.1,json,200,0.0747,200,"",true*,capability,None,true
https://api.platform.athenahealth.com/11547/brand/1/csg/1/fhir/r4/,KINDRED HOSPITAL,24/5/2025 15:08,9/6/2025 4:31,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.1541,500,"",TRUE,instance,None,true
https://connect.pointclickcare.com/fhir/R4/077da4f3-5be3-4cf9-9614-63182171a1fa/,"",24/5/2025 7:16,9/6/2025 8:12,https://fhir.pointclickcare.com/R4endpoints.json,PointClickCare Technologies Inc.,4.0.1," application/fhir+xml, xml, application/fhir+json, json, application/x-turtle, ttl, html/json, html/xml, html/turtle ",200,0.0929,200,"",TRUE,instance,None,true
https://fhir-service.medicscloud.com/fhir/mc/adsc_HgossPqME1n8XP8/,"",24/5/2025 12:42,9/6/2025 2:05,https://fhir-service.medicscloud.com/mc/get-clients-end-points,Advanced Data Systems Corporation,4.0.1,"xml,json",200,0.0867,200,"",TRUE,instance,None,true
https://providerapi.advancedmd.com/v1/r4/15338/,"",24/5/2025 12:54,9/6/2025 2:24,https://providerapi.advancedmd.com/v1/r4/endpoints,AdvancedMD,4.0.1,"
","","","","","","","",""
              application/fhir+xml,"","","","","","","","","","","","","","",""
              application/fhir+json,"","","","","","","","","","","","","","",""
"            """,200,0.1353,404,"",true*,requirements,None,"","","","","","","",""
https://providerapi.advancedmd.com/v1/r4/52001/,"",24/5/2025 12:27,9/6/2025 3:06,https://providerapi.advancedmd.com/v1/r4/endpoints,AdvancedMD,4.0.1,"
","","","","","","","",""
              application/fhir+xml,"","","","","","","","","","","","","","",""
              application/fhir+json,"","","","","","","","","","","","","","",""
"            """,200,0.1351,404,"",true*,requirements,None,"","","","","","","",""
https://ct-fhir.harrisambulatory.com/ct-769/fhir/r4/,"",10/5/2025 23:33,8/6/2025 23:25,https://ct-fhir.harrisambulatory.com/Endpoints/R4,"Harris CareTracker, Inc",4.0.1,"xml,json",200,0.0581,200,"",TRUE,instance,None,true
https://providerapi.advancedmd.com/v1/r4/41945/,"",24/5/2025 13:17,9/6/2025 4:21,https://providerapi.advancedmd.com/v1/r4/endpoints,AdvancedMD,4.0.1,"
","","","","","","","",""
              application/fhir+xml,"","","","","","","","","","","","","","",""
              application/fhir+json,"","","","","","","","","","","","","","",""
"            """,200,0.1422,404,"",true*,requirements,None,"","","","","","","",""
https://connect.pointclickcare.com/fhir/R4/fb0094b4-cdba-42ac-9e55-21fc442de0c7/,"",24/5/2025 6:01,8/6/2025 23:28,https://fhir.pointclickcare.com/R4endpoints.json,PointClickCare Technologies Inc.,4.0.1," application/fhir+xml, xml, application/fhir+json, json, application/x-turtle, ttl, html/json, html/xml, html/turtle ",200,0.0805,200,"",TRUE,instance,None,true
https://app.meldrx.com/api/fhir/rt_elementhealthservices/,"",11/5/2025 3:35,9/6/2025 5:34,https://app.meldrx.com/api/Directories/fhir/endpoints,Darena Solutions LLC,4.0.1,"json,xml",200,0.1477,200,"",true*,capability,None,true
https://ac-fhir.harrisambulatory.com/ac-6615/fhir/r4/,"",11/5/2025 1:41,9/6/2025 2:30,https://ac-fhir.harrisambulatory.com/endpoints/r4,"CareTracker, Inc.",4.0.1,"xml,json",200,0.0606,200,"",TRUE,instance,None,true
https://api.practicefusion.com/fhir/r4/v1/7f3b5342-f00c-409e-89fb-c983dd7c54d7/,Clínica Tanamá - Arecibo,10/5/2025 23:38,9/6/2025 0:52,https://www.practicefusion.com/assets/static_files/ServiceBaseURLs.json,Practice Fusion,4.0.1,json,200,0.2911,200,"",true*,capability,None,true
https://connect.pointclickcare.com/fhir/R4/3dcf7861-45e6-4a17-88e5-fe4b86b952d1/,"",24/5/2025 10:53,9/6/2025 4:21,https://fhir.pointclickcare.com/R4endpoints.json,PointClickCare Technologies Inc.,4.0.1," application/fhir+xml, xml, application/fhir+json, json, application/x-turtle, ttl, html/json, html/xml, html/turtle ",200,0.1099,200,"",TRUE,instance,None,true
https://api.platform.athenahealth.com/2477/brand/28/csg/21/fhir/r4/,"",24/5/2025 8:10,9/6/2025 5:35,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.1537,200,"",TRUE,instance,None,true
https://providerapi.advancedmd.com/v1/r4/15595/,"",24/5/2025 11:07,8/6/2025 23:10,https://providerapi.advancedmd.com/v1/r4/endpoints,AdvancedMD,4.0.1,"
","","","","","","","",""
              application/fhir+xml,"","","","","","","","","","","","","","",""
              application/fhir+json,"","","","","","","","","","","","","","",""
"            """,200,0.146,404,"",true*,requirements,None,"","","","","","","",""
https://api.platform.athenahealth.com/16787/brand/1/csg/1/fhir/r4/,Dr. Shenkman's Office,24/5/2025 11:18,9/6/2025 4:27,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.1621,200,"",TRUE,instance,None,true
https://connect.pointclickcare.com/fhir/R4/654adf1f-747d-43d9-bd1b-5c08c8b60a2b/,"",24/5/2025 13:11,8/6/2025 23:48,https://fhir.pointclickcare.com/R4endpoints.json,PointClickCare Technologies Inc.,4.0.1," application/fhir+xml, xml, application/fhir+json, json, application/x-turtle, ttl, html/json, html/xml, html/turtle ",200,0.0866,200,"",TRUE,instance,None,true
https://fhir.yourcareuniverse.net/tenant/48677b2b-5c2a-49f5-9750-c55785639ac4/,CASTLEVIEW TEST ZERO FORTY EIGHT,24/5/2025 5:51,9/6/2025 3:36,https://api.mhdi10xasayd.com/medhost-developer-composition/v1/fhir-base-service-url-bundle,MEDHOST,4.0.1,application/fhir+json,200,0.3157,200,"",TRUE,instance,None,true
https://fhir4.eclinicalworks.com/fhir/r4/JCEFCD/,"",11/5/2025 4:20,9/6/2025 5:45,https://fhir.eclinicalworks.com/ecwopendev/external/practiceList?pageId=1,"eClinicalWorks, LLC",4.0.1," xml, json ",200,0.0529,200,"",TRUE,instance,None,true
https://api.platform.athenahealth.com/29786/brand/2/csg/22/fhir/r4/,AHC CA JSA Alameda,24/5/2025 7:18,9/6/2025 2:49,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.0881,200,"",TRUE,instance,None,true
https://api.platform.athenahealth.com/16720/brand/1/csg/1/fhir/r4/,CareSouth BHBR,24/5/2025 9:34,9/6/2025 1:45,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.0943,200,"",TRUE,instance,None,true
https://api.platform.athenahealth.com/20790/brand/1/csg/1/fhir/r4/,Journey Pediatrics - Rio Rancho,24/5/2025 11:58,9/6/2025 0:35,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.0948,200,"",TRUE,instance,None,true
https://app.meldrx.com/api/fhir/rt_californiakidneyspecialists/,"",11/5/2025 5:28,8/6/2025 23:36,https://app.meldrx.com/api/Directories/fhir/endpoints,Darena Solutions LLC,4.0.1,"json,xml",200,0.1576,200,"",true*,capability,None,true
https://fhir-usa.unify.chbase.com/org/limemed-6f800dfa/,Limestone Medical Center,24/5/2025 12:44,9/6/2025 7:23,https://fhir-usa.unify.chbase.com/.well-known/endpoint,"TruBridge, Inc.",4.0.1,"application/fhir+json,application/fhir+xml",200,0.2275,200,"",true*,capability,None,true
https://api.platform.athenahealth.com/1704/brand/1/csg/81/fhir/r4/,"",24/5/2025 6:58,8/6/2025 23:16,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.1518,500,"",TRUE,instance,None,true
https://providerapi.advancedmd.com/v1/r4/40575/,"",24/5/2025 8:23,9/6/2025 3:06,https://providerapi.advancedmd.com/v1/r4/endpoints,AdvancedMD,4.0.1,"
","","","","","","","",""
              application/fhir+xml,"","","","","","","","","","","","","","",""
              application/fhir+json,"","","","","","","","","","","","","","",""
"            """,200,0.1472,404,"",true*,requirements,None,"","","","","","","",""
https://fhir4.eclinicalworks.com/fhir/r4/BDJACA/,"",11/5/2025 2:59,9/6/2025 8:09,https://fhir.eclinicalworks.com/ecwopendev/external/practiceList?pageId=1,"eClinicalWorks, LLC",4.0.1," xml, json ",200,0.0462,200,"",TRUE,instance,None,true
https://connect.pointclickcare.com/fhir/R4/ff8377c4-35f1-438b-9ee1-86a048b01809/,"",24/5/2025 6:37,9/6/2025 4:11,https://fhir.pointclickcare.com/R4endpoints.json,PointClickCare Technologies Inc.,4.0.1," application/fhir+xml, xml, application/fhir+json, json, application/x-turtle, ttl, html/json, html/xml, html/turtle ",200,0.1149,200,"",TRUE,instance,None,true
https://api.platform.athenahealth.com/8293/brand/1/csg/1/fhir/r4/,Adult and Pediatric Medical Associates,24/5/2025 6:10,9/6/2025 6:10,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.1456,200,"",TRUE,instance,None,true
https://api.platform.athenahealth.com/17557/brand/1/csg/1/fhir/r4/,Platte Valley Medical Clinic,24/5/2025 7:09,9/6/2025 1:13,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.0929,200,"",TRUE,instance,None,true
https://fhir.fhirpoint.open.allscripts.com/fhirroute/open/10010749/,Beaumont Bone & Joint,11/5/2025 0:06,9/6/2025 3:55,https://open.platform.veradigm.com/fhirendpoints/download/R4?endpointFilter=Patient,Veradigm,1.0.2,"xml,json",200,0.9588,404,"",TRUE,instance,2,true
https://api.patientfusion.com/fhir/r4/v1/68e23210-0328-4f98-b2b8-8f8d0d2c91cd/,Living Well Wellness,11/5/2025 7:35,9/6/2025 0:15,https://www.practicefusion.com/assets/static_files/ServiceBaseURLs.json,Practice Fusion,4.0.1,json,200,0.1306,200,"",true*,capability,None,true
https://fhir-myrecord.cerner.com/r4/e13c1e21-bd04-471c-b46a-cb74f87dcaaa/,"",11/5/2025 5:13,9/6/2025 2:48,https://raw.githubusercontent.com/oracle-samples/ignite-endpoints/refs/heads/main/oracle_health_fhir_endpoints/millennium_patient_r4_endpoints.json,Cerner Corporation,4.0.1,"json,application/fhir+json",200,0.5607,200,"",TRUE,instance,None,true
https://api.platform.athenahealth.com/10573/brand/1/csg/1/fhir/r4/,"JAMES W. ENDICOTT,M. D.",24/5/2025 12:03,9/6/2025 8:30,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.1534,200,"",TRUE,instance,None,true
https://api.platform.athenahealth.com/8445/brand/1/csg/1/fhir/r4/,"JAIMELA J.DULANEY M.D.,P.A.",24/5/2025 8:12,9/6/2025 7:36,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.1614,200,"",TRUE,instance,None,true
https://fhir4.eclinicalworks.com/fhir/r4/HHGEDD/,"",24/5/2025 9:49,9/6/2025 5:50,https://fhir.eclinicalworks.com/ecwopendev/external/practiceList?pageId=1,"eClinicalWorks, LLC",4.0.1," xml, json ",200,0.044,200,"",TRUE,instance,None,true
https://api.platform.athenahealth.com/373/brand/1/csg/21/fhir/r4/,Caritas Norwood Hospital,24/5/2025 7:28,9/6/2025 1:04,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.1608,500,"",TRUE,instance,None,true
https://providerapi.advancedmd.com/v1/r4/52838/,"",24/5/2025 10:29,9/6/2025 6:04,https://providerapi.advancedmd.com/v1/r4/endpoints,AdvancedMD,4.0.1,"
","","","","","","","",""
              application/fhir+xml,"","","","","","","","","","","","","","",""
              application/fhir+json,"","","","","","","","","","","","","","",""
"            """,200,0.1451,404,"",true*,requirements,None,"","","","","","","",""
https://api.platform.athenahealth.com/22696/brand/1/csg/1/fhir/r4/,Princeton ENT,24/5/2025 10:40,8/6/2025 23:59,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.0903,200,"",TRUE,instance,None,true
https://connect.pointclickcare.com/fhir/R4/da3f3175-d352-4642-870d-6ba9b8fe03d6/,"",24/5/2025 10:04,9/6/2025 8:18,https://fhir.pointclickcare.com/R4endpoints.json,PointClickCare Technologies Inc.,4.0.1," application/fhir+xml, xml, application/fhir+json, json, application/x-turtle, ttl, html/json, html/xml, html/turtle ",200,0.1171,200,"",TRUE,instance,None,true
https://api.platform.athenahealth.com/17819/brand/1/csg/1/fhir/r4/,Dr. Clara Barnett,24/5/2025 7:00,8/6/2025 23:47,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.0906,500,"",TRUE,instance,None,true
https://connect.pointclickcare.com/fhir/R4/b2cc2cd4-12c6-4a04-aa2e-b55464e086a9/,"",24/5/2025 8:34,9/6/2025 6:50,https://fhir.pointclickcare.com/R4endpoints.json,PointClickCare Technologies Inc.,4.0.1," application/fhir+xml, xml, application/fhir+json, json, application/x-turtle, ttl, html/json, html/xml, html/turtle ",200,0.0839,200,"",TRUE,instance,None,true
https://api.platform.athenahealth.com/29141/brand/1/csg/1/fhir/r4/,AWA PRIMARY CARE,24/5/2025 7:23,9/6/2025 3:35,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.157,200,"",TRUE,instance,None,true
https://providerapi.advancedmd.com/v1/r4/42589/,"",24/5/2025 6:10,9/6/2025 4:19,https://providerapi.advancedmd.com/v1/r4/endpoints,AdvancedMD,4.0.1,"
","","","","","","","",""
              application/fhir+xml,"","","","","","","","","","","","","","",""
              application/fhir+json,"","","","","","","","","","","","","","",""
"            """,200,0.1395,404,"",true*,requirements,None,"","","","","","","",""
https://api.platform.athenahealth.com/22399/brand/1/csg/1/fhir/r4/,Canyon Creek Clinic,24/5/2025 11:09,9/6/2025 1:43,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.1529,200,"",TRUE,instance,None,true
https://api.platform.athenahealth.com/2670/brand/1/csg/21/fhir/r4/,"",24/5/2025 14:04,9/6/2025 7:52,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.1835,500,"",TRUE,instance,None,true
https://api.patientfusion.com/fhir/r4/v1/11fc1db7-da5b-4079-8a23-8323017218b4/,Ramon Sanchez MD,9/6/2025 7:54,9/6/2025 7:54,https://www.practicefusion.com/assets/static_files/ServiceBaseURLs.json,Practice Fusion,4.0.1,json,200,0.0737,200,"",true*,capability,None,true
https://fhir4.eclinicalworks.com/fhir/r4/JAGEAA/,"",11/5/2025 0:56,9/6/2025 6:09,https://fhir.eclinicalworks.com/ecwopendev/external/practiceList?pageId=1,"eClinicalWorks, LLC",4.0.1," xml, json ",200,0.0621,200,"",TRUE,instance,None,true
https://api.platform.athenahealth.com/16733/brand/1/csg/1/fhir/r4/,Lynn Rowley DBA Primary Care Medicine,24/5/2025 8:22,9/6/2025 0:12,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.093,500,"",TRUE,instance,None,true
https://api.platform.athenahealth.com/1523/brand/1/csg/61/fhir/r4/,"",24/5/2025 9:35,9/6/2025 0:21,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.113,200,"",TRUE,instance,None,true
https://api.platform.athenahealth.com/17415/brand/1/csg/1/fhir/r4/,"William R. Nottingham, Jr., M.D.",24/5/2025 5:52,9/6/2025 0:15,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.1585,200,"",TRUE,instance,None,true
https://providerapi.advancedmd.com/v1/r4/52361/,"",24/5/2025 15:24,9/6/2025 0:13,https://providerapi.advancedmd.com/v1/r4/endpoints,AdvancedMD,4.0.1,"
","","","","","","","",""
              application/fhir+xml,"","","","","","","","","","","","","","",""
              application/fhir+json,"","","","","","","","","","","","","","",""
"            """,200,0.1506,404,"",true*,requirements,None,"","","","","","","",""
https://fhir.fhirpoint.open.allscripts.com/fhirroute/open/10079236/,Amy Brenner MD  Associates LLC,10/5/2025 23:57,9/6/2025 1:21,https://open.platform.veradigm.com/fhirendpoints/download/R4?endpointFilter=Patient,Veradigm,4.0.1,"json,xml",200,0.4218,200,"",TRUE,instance,4,true
https://api.practicefusion.com/fhir/r4/v1/229d849f-ea0c-4a9c-a4b4-bd6318b62a8c/,ClearMed LLC,11/5/2025 5:42,8/6/2025 23:09,https://www.practicefusion.com/assets/static_files/ServiceBaseURLs.json,Practice Fusion,4.0.1,json,200,0.1341,200,"",true*,capability,None,true
https://api.platform.athenahealth.com/12244/brand/1/csg/1/fhir/r4/,AULTMAN HOSPITAL,24/5/2025 7:19,9/6/2025 6:00,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.1749,200,"",TRUE,instance,None,true
https://api.practicefusion.com/fhir/r4/v1/535deab6-76c1-4c26-890e-f4af06ffca7b/,PRIME HEALTH SERVICES LLC,10/5/2025 23:52,9/6/2025 5:21,https://www.practicefusion.com/assets/static_files/ServiceBaseURLs.json,Practice Fusion,4.0.1,json,200,0.3067,200,"",true*,capability,None,true
https://providerapi.advancedmd.com/v1/r4/18012/,"",24/5/2025 13:28,9/6/2025 3:38,https://providerapi.advancedmd.com/v1/r4/endpoints,AdvancedMD,4.0.1,"
","","","","","","","",""
              application/fhir+xml,"","","","","","","","","","","","","","",""
              application/fhir+json,"","","","","","","","","","","","","","",""
"            """,200,0.1557,404,"",true*,requirements,None,"","","","","","","",""
https://api.platform.athenahealth.com/26028/brand/1/csg/1/fhir/r4/,Be Well Family Medicine and Wellness Center,24/5/2025 10:34,9/6/2025 5:34,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.0934,200,"",TRUE,instance,None,true
https://api.platform.athenahealth.com/25845/brand/1/csg/1/fhir/r4/,THE HARRIS GROUP - CHRISTIAN COUNSELING SERVICES,24/5/2025 10:31,9/6/2025 2:04,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.1524,200,"",TRUE,instance,None,true
https://providerapi.advancedmd.com/v1/r4/37979/,"",24/5/2025 14:18,9/6/2025 2:16,https://providerapi.advancedmd.com/v1/r4/endpoints,AdvancedMD,4.0.1,"
","","","","","","","",""
              application/fhir+xml,"","","","","","","","","","","","","","",""
              application/fhir+json,"","","","","","","","","","","","","","",""
"            """,200,0.1511,404,"",true*,requirements,None,"","","","","","","",""
https://providerapi.advancedmd.com/v1/r4/48143/,"",24/5/2025 11:01,9/6/2025 6:21,https://providerapi.advancedmd.com/v1/r4/endpoints,AdvancedMD,4.0.1,"
","","","","","","","",""
              application/fhir+xml,"","","","","","","","","","","","","","",""
              application/fhir+json,"","","","","","","","","","","","","","",""
